DATA,SPEI_1,SPEI_2,SPEI_3,SPEI_4,SPEI_5,SPEI_6,SPEI_7,SPEI_8,SPEI_9,SPEI_10,SPEI_11,SPEI_12,SPEI_13,SPEI_14,SPEI_15,SPEI_16,SPEI_17,SPEI_18,SPEI_19,SPEI_20,SPEI_21,SPEI_22,SPEI_23,SPEI_24,SPEI_25,SPEI_26,SPEI_27,SPEI_28,SPEI_29,SPEI_30,SPEI_31,SPEI_32,SPEI_33,SPEI_34,SPEI_35,SPEI_36,SPEI_37,SPEI_38,SPEI_39,SPEI_40,SPEI_41,SPEI_42,SPEI_43,SPEI_44,SPEI_45,SPEI_46,SPEI_47,SPEI_48
Nov1955,-0.88088,-1.03868,-0.74669,0.18955,0.52058,0.40039,0.44961,0.55928,0.49916,0.76617,0.9123,1.04501,0.66555,0.54247,0.58385,0.61405,0.69391,0.72776,0.73212,0.58496,0.34821,0.34565,0.27828,0.26282,0.24796,0.38346,0.48563,0.46522,0.42045,0.48948,0.29543,0.2485,0.10505,0.02843,0.00321,-0.12541,-0.18767,-0.23867,-0.25934,-0.15276,-0.16578,-0.20445,-0.25555,-0.24429,-0.23338,-0.20682,-0.24462,0.08306
Dec1955,0.93891,0.03817,-0.28623,-0.12268,0.52504,0.75039,0.62879,0.6534,0.76631,0.72711,0.9527,1.08129,1.20808,0.8446,0.70989,0.75176,0.77454,0.85308,0.88581,0.88855,0.73368,0.49496,0.48819,0.41649,0.40776,0.38636,0.51697,0.61394,0.58861,0.5437,0.61172,0.41736,0.36669,0.21794,0.13716,0.10786,-0.02507,-0.08893,-0.14359,-0.16574,-0.05782,-0.07171,-0.11275,-0.16793,-0.1606,-0.15167,-0.12577,-0.16642
Jan1956,1.62349,1.36063,0.59819,0.28779,0.40052,0.91947,1.08784,0.98008,0.99623,1.09537,1.03606,1.22391,1.32371,1.4109,1.06399,0.91573,0.95788,0.97044,1.0471,1.0806,1.08197,0.92424,0.67498,0.66132,0.58147,0.5773,0.55251,0.67141,0.76647,0.73627,0.69016,0.75682,0.56417,0.5075,0.34932,0.26161,0.22617,0.08534,0.01827,-0.04044,-0.0647,0.04562,0.02932,-0.01556,-0.07395,-0.06996,-0.06318,-0.03963
Feb1956,0.04498,1.19452,1.18374,0.5307,0.26465,0.37273,0.84487,0.98827,0.88548,0.89257,0.98102,0.94059,1.12278,1.22733,1.32286,0.99948,0.86664,0.9103,0.92206,0.99275,1.02112,1.02437,0.87612,0.64131,0.62973,0.55405,0.55532,0.5376,0.65314,0.74414,0.7139,0.66835,0.73341,0.54528,0.4914,0.33796,0.2531,0.2188,0.0796,0.01287,-0.04493,-0.06823,0.04043,0.02528,-0.01728,-0.07548,-0.07146,-0.06518
Mar1956,-0.18375,-0.13639,0.72577,0.89703,0.37477,0.16681,0.27502,0.70823,0.84204,0.75119,0.75504,0.84097,0.8133,0.98134,1.08675,1.1679,0.86737,0.75706,0.7992,0.8181,0.88596,0.90966,0.90991,0.77889,0.56847,0.55959,0.49213,0.4982,0.49214,0.60493,0.69231,0.66471,0.62029,0.68133,0.50174,0.45232,0.30847,0.22835,0.19671,0.05979,-0.00543,-0.0604,-0.08297,0.02251,0.00814,-0.0333,-0.08768,-0.08266
Apr1956,1.23066,0.63487,0.50375,0.9688,1.13537,0.63351,0.45731,0.53846,0.88921,1.00585,0.92763,0.93025,0.98654,0.94395,1.09347,1.1859,1.25776,0.97971,0.86745,0.90779,0.92107,0.98624,1.00739,1.00974,0.88534,0.68034,0.66925,0.6022,0.61087,0.60419,0.70426,0.78501,0.75648,0.71143,0.77247,0.60082,0.551,0.40874,0.32981,0.29685,0.16229,0.09598,0.04102,0.01829,0.1198,0.10525,0.06396,0.00978
May1956,-0.69306,0.37014,0.14577,0.11984,0.60696,0.85159,0.41143,0.26366,0.33401,0.70503,0.83393,0.75905,0.76201,0.81992,0.77874,0.94172,1.04214,1.13136,0.85187,0.74358,0.78648,0.80296,0.86855,0.89253,0.89311,0.77309,0.57651,0.56917,0.50644,0.5106,0.50858,0.61134,0.69589,0.66927,0.62614,0.6872,0.51578,0.46796,0.32971,0.25442,0.22325,0.09,0.02692,-0.02563,-0.04708,0.05193,0.03789,-0.00153
Jun1956,-0.19942,-0.65358,0.19933,0.04885,0.03494,0.50596,0.77683,0.3474,0.20572,0.28048,0.65064,0.77354,0.69651,0.70151,0.758,0.72221,0.88893,0.98975,1.08755,0.81287,0.70337,0.74527,0.76139,0.82763,0.85333,0.85445,0.73401,0.53925,0.53315,0.47168,0.4753,0.47408,0.57615,0.65988,0.63426,0.59252,0.65326,0.4842,0.43764,0.30033,0.22719,0.19765,0.06857,0.0053,-0.04628,-0.06641,0.03092,0.01729
Jul1956,-0.3889,-0.40998,-0.72599,0.01735,-0.07276,-0.07733,0.3701,0.65617,0.24219,0.10812,0.18308,0.56579,0.69447,0.61649,0.63055,0.68801,0.64962,0.82099,0.92597,1.03123,0.75391,0.64752,0.689,0.7064,0.77311,0.79902,0.79958,0.68261,0.49084,0.48512,0.42524,0.42655,0.4262,0.52916,0.61378,0.58943,0.54851,0.60937,0.44093,0.39623,0.26091,0.18884,0.1605,0.03354,-0.02828,-0.07827,-0.09862,-0.003
Aug1956,0.99623,0.4019,0.14159,-0.36258,0.27405,0.15281,0.12141,0.5553,0.82714,0.39928,0.25377,0.33073,0.69349,0.8183,0.73825,0.754,0.80153,0.75485,0.91951,1.01821,1.11823,0.8458,0.73588,0.77567,0.78793,0.85019,0.87539,0.87649,0.75807,0.56314,0.55467,0.49246,0.49563,0.49382,0.59478,0.67838,0.6533,0.61093,0.67171,0.50403,0.45664,0.31793,0.24337,0.21286,0.08383,0.02047,-0.03068,-0.05213
Sep1956,-0.34518,0.42619,0.11508,0.00045,-0.40118,0.15761,0.07245,0.04143,0.45164,0.71102,0.30367,0.16831,0.24954,0.61009,0.73237,0.65388,0.67473,0.73123,0.69309,0.86362,0.9692,1.07636,0.79593,0.68879,0.7317,0.74622,0.80973,0.83629,0.83608,0.7194,0.52654,0.51859,0.45766,0.46051,0.4602,0.56178,0.64562,0.62032,0.57862,0.64023,0.47327,0.42693,0.29106,0.21788,0.1893,0.06639,0.00524,-0.04575
Oct1956,0.05893,-0.16485,0.29029,0.09739,0.02009,-0.29232,0.16234,0.10811,0.08331,0.44094,0.67976,0.30962,0.17826,0.25234,0.58905,0.70253,0.62743,0.64555,0.6984,0.66347,0.82244,0.92121,1.02542,0.76283,0.66341,0.70281,0.71816,0.78003,0.80619,0.80433,0.69328,0.50693,0.50054,0.44218,0.44481,0.44469,0.54385,0.62471,0.60034,0.55965,0.61949,0.45936,0.41488,0.28491,0.21427,0.18631,0.06943,0.01149
Nov1956,-0.4936,-0.36401,-0.51676,-0.13912,-0.25835,-0.29594,-0.50502,-0.08457,-0.12353,-0.12711,0.20249,0.43289,0.11175,0.01086,0.08341,0.41407,0.52305,0.45033,0.46212,0.52597,0.49915,0.65069,0.74797,0.85707,0.62025,0.53222,0.57132,0.59358,0.65086,0.67654,0.672,0.57177,0.40434,0.40312,0.35086,0.35189,0.3551,0.45234,0.531,0.50874,0.47062,0.5283,0.37356,0.33103,0.20889,0.143,0.11834,0.00983
Dec1956,0.68017,0.05364,0.02565,-0.11773,0.12806,0.01349,-0.0689,-0.29512,0.07156,0.04199,0.02799,0.34282,0.55746,0.2217,0.10822,0.1863,0.50736,0.61579,0.54553,0.5589,0.60693,0.57489,0.71707,0.80362,0.92831,0.69798,0.60909,0.64447,0.66291,0.71884,0.74473,0.74116,0.64022,0.47214,0.46966,0.41578,0.41246,0.41498,0.5082,0.5849,0.56302,0.52532,0.58131,0.42747,0.38476,0.26201,0.19537,0.16978
Jan1957,1.05662,0.91235,0.35298,0.30139,0.16113,0.37016,0.25313,0.16353,-0.09303,0.25675,0.21983,0.187,0.48376,0.6682,0.33596,0.21944,0.29448,0.59754,0.70474,0.63893,0.65048,0.68886,0.65064,0.78756,0.87047,0.99565,0.77104,0.67699,0.71214,0.72745,0.78202,0.80735,0.80561,0.70325,0.53131,0.52666,0.46968,0.46375,0.46725,0.55976,0.63727,0.61498,0.57679,0.63287,0.47993,0.43625,0.30923,0.23775
Feb1957,0.1471,0.7561,0.7745,0.33011,0.30043,0.17877,0.36286,0.24115,0.15764,-0.0771,0.23902,0.21447,0.18676,0.45834,0.63489,0.32447,0.21457,0.28898,0.5792,0.67794,0.61439,0.62599,0.66172,0.62822,0.76123,0.84274,0.97006,0.75784,0.66716,0.69995,0.71367,0.76597,0.79082,0.78904,0.69012,0.52285,0.51879,0.46334,0.45483,0.45818,0.54847,0.62438,0.60354,0.56632,0.62112,0.47153,0.42886,0.30516
Mar1957,0.39317,0.32031,0.70254,0.72987,0.36958,0.36158,0.26475,0.42006,0.31718,0.2338,0.01765,0.2914,0.26678,0.23353,0.47811,0.64188,0.36025,0.25481,0.31833,0.58599,0.67936,0.61761,0.62787,0.66213,0.63284,0.75629,0.83536,0.9606,0.76689,0.6828,0.7144,0.72737,0.77522,0.79787,0.79549,0.70262,0.54282,0.53924,0.4859,0.47282,0.47498,0.56177,0.63444,0.61492,0.57894,0.6317,0.48941,0.44845
Apr1957,2.13406,1.47995,1.21854,1.29898,1.28404,0.8745,0.83286,0.75019,0.85301,0.77027,0.69288,0.48897,0.69135,0.63697,0.59102,0.79893,0.93159,0.65972,0.5467,0.60695,0.84288,0.93015,0.87084,0.88039,0.90844,0.86878,0.98143,1.05081,1.17083,0.97858,0.88436,0.9116,0.92088,0.96278,0.98825,0.99055,0.89657,0.7335,0.72883,0.67248,0.65584,0.6533,0.73197,0.8014,0.78103,0.7452,0.79633,0.65999
May1957,1.74431,2.82292,2.00009,1.64461,1.67858,1.61142,1.15403,1.07461,0.99912,1.09127,1.01311,0.93964,0.74063,0.92208,0.84691,0.79539,1.00199,1.1361,0.85521,0.72855,0.79149,1.01727,1.10295,1.04426,1.05824,1.08723,1.03931,1.1501,1.21729,1.34011,1.13278,1.02601,1.05456,1.06372,1.10503,1.13119,1.1391,1.04248,0.86789,0.86191,0.80163,0.77718,0.77045,0.8447,0.91449,0.89422,0.85547,0.90745
Jun1957,1.1406,1.93982,3.47976,2.35401,1.88489,1.91961,1.79776,1.30091,1.18745,1.1228,1.20314,1.12054,1.04499,0.84936,1.02262,0.94273,0.89059,1.09486,1.23196,0.95055,0.81301,0.87465,1.09468,1.1806,1.1222,1.14126,1.16838,1.11507,1.2246,1.28983,1.40317,1.19083,1.08126,1.109,1.1168,1.15717,1.18451,1.19557,1.0989,0.92179,0.91466,0.85294,0.82866,0.82019,0.89287,0.96288,0.94177,0.90164
Jul1957,0.97727,1.2972,2.01615,3.14128,2.41159,2.02572,2.13558,2.0251,1.42931,1.29348,1.23715,1.31472,1.23706,1.16021,0.96582,1.13477,1.0391,0.98138,1.18983,1.32905,1.03471,0.88771,0.94777,1.16305,1.25006,1.18992,1.21359,1.24219,1.18682,1.29546,1.36029,1.47253,1.2537,1.13867,1.16578,1.17353,1.21335,1.24017,1.25323,1.15682,0.97636,0.96746,0.9046,0.87599,0.86504,0.93554,1.00651,0.98472
Aug1957,-0.96874,-0.05676,0.43196,1.21678,2.42672,1.98599,1.6784,1.76666,1.70387,1.22885,1.12935,1.0642,1.15068,1.07432,0.99504,0.80713,0.97674,0.89057,0.83692,1.0415,1.18407,0.90728,0.7748,0.83392,1.04994,1.1325,1.0749,1.09221,1.12003,1.07117,1.1811,1.24741,1.37138,1.16026,1.05299,1.08103,1.09089,1.13218,1.15761,1.16812,1.07231,0.89627,0.88775,0.82733,0.79906,0.78794,0.86193,0.93274
Sep1957,-1.68423,-1.7412,-1.0263,-0.46436,0.25707,1.27548,1.18638,1.05426,1.19292,1.2536,0.85901,0.80958,0.74025,0.84765,0.76509,0.6872,0.50289,0.68985,0.62607,0.58272,0.79878,0.95512,0.68219,0.56526,0.62875,0.85518,0.93961,0.88408,0.8945,0.92562,0.88534,0.99894,1.06865,1.19106,0.99293,0.89548,0.92502,0.93661,0.98178,1.0071,1.01278,0.91736,0.74862,0.74325,0.68524,0.66251,0.65527,0.73285
Oct1957,-0.50422,-1.44085,-1.52051,-1.0701,-0.60184,0.05256,0.85382,0.86404,0.79969,0.93806,1.03179,0.71157,0.6834,0.61346,0.71684,0.63689,0.5634,0.38547,0.56714,0.51439,0.47439,0.68125,0.83238,0.58253,0.47729,0.53631,0.75587,0.8382,0.78653,0.79367,0.82516,0.78919,0.89967,0.96796,1.07594,0.89636,0.80853,0.83778,0.84984,0.89331,0.91676,0.92029,0.8312,0.67438,0.67033,0.6171,0.60044,0.59607
Nov1957,0.26255,-0.0938,-0.85819,-1.08449,-0.78964,-0.41224,0.12787,0.79307,0.82579,0.76396,0.8892,0.98586,0.70798,0.69044,0.62064,0.71833,0.63999,0.56655,0.391,0.56997,0.51504,0.4761,0.67055,0.81989,0.58429,0.48271,0.53971,0.75002,0.82517,0.77732,0.78242,0.81194,0.77832,0.88512,0.95296,1.05365,0.88602,0.80282,0.83172,0.84252,0.88441,0.90782,0.91124,0.82507,0.67243,0.66768,0.61598,0.60124
Dec1957,0.36946,0.31144,0.04725,-0.57826,-0.82415,-0.58396,-0.30887,0.12815,0.73492,0.80242,0.75362,0.87379,0.97736,0.71243,0.69573,0.63091,0.72607,0.65359,0.58404,0.41822,0.58033,0.52644,0.48992,0.67265,0.8334,0.6063,0.50837,0.56171,0.76465,0.8384,0.79311,0.79881,0.8263,0.79306,0.89784,0.96495,1.05304,0.89007,0.80901,0.83711,0.84784,0.88831,0.9109,0.91313,0.83236,0.68465,0.68064,0.63041
Jan1958,-0.49796,-0.08838,0.04566,-0.17975,-0.74999,-0.96651,-0.7305,-0.47172,-0.06173,0.54885,0.63354,0.59223,0.712,0.79727,0.54852,0.54549,0.48702,0.58536,0.51794,0.45493,0.29904,0.45599,0.40953,0.37599,0.5618,0.72246,0.50751,0.41668,0.47156,0.67265,0.74649,0.70149,0.70709,0.73582,0.70572,0.81109,0.87988,0.96755,0.81044,0.73332,0.76274,0.7746,0.81603,0.83873,0.84105,0.76251,0.61858,0.61435
Feb1958,0.71084,0.05048,0.15185,0.21267,0.01937,-0.49515,-0.70507,-0.50448,-0.29154,0.05905,0.6022,0.68182,0.64552,0.75411,0.83707,0.60293,0.59743,0.54464,0.63622,0.56899,0.50781,0.35781,0.50218,0.45581,0.42292,0.60013,0.76154,0.55683,0.46483,0.51618,0.70915,0.77958,0.73601,0.74167,0.76948,0.7383,0.84097,0.90728,0.98858,0.83575,0.75849,0.78701,0.7991,0.83904,0.8605,0.86352,0.78645,0.64554
Mar1958,-0.697,-0.15144,-0.31793,-0.21588,-0.07794,-0.21041,-0.63524,-0.8088,-0.62395,-0.43528,-0.10901,0.38575,0.47192,0.44198,0.55011,0.6351,0.42962,0.43111,0.38145,0.47532,0.41664,0.35982,0.22576,0.3633,0.32812,0.30227,0.47169,0.6277,0.44888,0.36884,0.41882,0.6036,0.67007,0.62797,0.63135,0.66142,0.63685,0.73652,0.8012,0.8751,0.73369,0.66454,0.69217,0.70538,0.7445,0.76575,0.76866,0.69518
Apr1958,-0.17155,-0.47829,-0.18711,-0.32677,-0.25826,-0.14966,-0.22982,-0.57135,-0.7041,-0.55691,-0.40144,-0.12639,0.29763,0.36527,0.34289,0.44373,0.5238,0.34083,0.34364,0.30071,0.39107,0.34032,0.29084,0.16611,0.29456,0.26379,0.24218,0.40344,0.55249,0.39142,0.31815,0.36341,0.53726,0.59985,0.56224,0.56522,0.59549,0.57505,0.67264,0.73609,0.80711,0.67219,0.60843,0.63495,0.64886,0.68797,0.70885,0.71228
May1958,0.21388,-0.01319,-0.32889,-0.11167,-0.24875,-0.17618,-0.0925,-0.16048,-0.48483,-0.60589,-0.47614,-0.34097,-0.08935,0.30778,0.36652,0.34388,0.44402,0.53175,0.352,0.354,0.31521,0.4022,0.35271,0.30428,0.18042,0.30835,0.27911,0.25786,0.41693,0.56147,0.40041,0.32366,0.37134,0.54655,0.61073,0.57281,0.57678,0.60715,0.58594,0.68528,0.74938,0.8159,0.67838,0.6133,0.64004,0.65496,0.6931,0.71435
Jun1958,1.91053,1.37077,0.75149,0.20731,0.35165,0.13064,0.18712,0.21219,0.12585,-0.20278,-0.33278,-0.21596,-0.09586,0.13929,0.52352,0.57358,0.54493,0.64014,0.72403,0.53649,0.52735,0.48676,0.56584,0.51523,0.46552,0.3369,0.46092,0.42399,0.39814,0.55521,0.70004,0.53154,0.4478,0.49442,0.66847,0.73114,0.69365,0.69941,0.72803,0.70114,0.80006,0.86248,0.92848,0.78647,0.71662,0.74342,0.75723,0.79394
Jul1958,1.00813,1.77875,1.55008,0.98144,0.44204,0.54685,0.29628,0.33083,0.33149,0.23153,-0.09776,-0.22796,-0.11942,-0.00408,0.23629,0.62279,0.66287,0.63009,0.72529,0.81099,0.61723,0.60355,0.56196,0.63695,0.58577,0.53486,0.4049,0.52944,0.48862,0.45934,0.61618,0.75965,0.58581,0.49756,0.54458,0.72066,0.78344,0.74526,0.75223,0.78193,0.754,0.85326,0.91682,0.97969,0.83328,0.76001,0.78695,0.80027
Aug1958,-0.40217,0.36271,1.24771,1.12351,0.70399,0.2794,0.40169,0.18472,0.24724,0.25871,0.1678,-0.14434,-0.26844,-0.16299,-0.05116,0.18195,0.55781,0.59839,0.56728,0.66227,0.74931,0.56557,0.55601,0.51597,0.59051,0.53817,0.48966,0.36186,0.4837,0.44412,0.41611,0.57035,0.71545,0.54664,0.46152,0.50759,0.68337,0.74634,0.70796,0.71557,0.74467,0.71799,0.81651,0.88124,0.94291,0.7955,0.72474,0.75122
Sep1958,-0.46761,-0.56992,0.01681,0.82974,0.75431,0.48605,0.15397,0.27085,0.07943,0.12715,0.1467,0.06588,-0.22684,-0.34345,-0.24856,-0.13707,0.09174,0.46963,0.51962,0.4925,0.59397,0.68498,0.5018,0.49557,0.45863,0.53554,0.48487,0.43821,0.31333,0.43484,0.39741,0.3702,0.52448,0.66838,0.50273,0.41902,0.46503,0.64079,0.7052,0.6671,0.67514,0.7043,0.67857,0.77759,0.84012,0.90111,0.75757,0.69031
Oct1958,-1.57783,-1.42504,-1.29377,-0.83085,-0.06514,0.01038,-0.10414,-0.26765,-0.13278,-0.26781,-0.21638,-0.15833,-0.21892,-0.48369,-0.58249,-0.48977,-0.38358,-0.17416,0.18652,0.24854,0.23047,0.33581,0.42701,0.2729,0.27651,0.24225,0.3217,0.27647,0.23544,0.11947,0.23971,0.20986,0.19073,0.34005,0.4733,0.32573,0.25549,0.30022,0.46613,0.52784,0.49382,0.50008,0.52981,0.51167,0.60641,0.66898,0.73504,0.60498
Nov1958,-0.94421,-1.54873,-1.58031,-1.5401,-1.25772,-0.58423,-0.4317,-0.45094,-0.58043,-0.4389,-0.52873,-0.48703,-0.42969,-0.46771,-0.70543,-0.79013,-0.69685,-0.58738,-0.38764,-0.03195,0.03379,0.02564,0.13266,0.22538,0.09193,0.10479,0.07626,0.15722,0.1166,0.07932,-0.02463,0.09245,0.0723,0.05943,0.20072,0.32387,0.19016,0.1275,0.17165,0.33053,0.38979,0.35847,0.36236,0.39135,0.37803,0.46955,0.53138,0.59954
Dec1958,1.02062,0.07689,-0.62491,-0.7935,-0.85316,-0.6029,-0.11062,-0.0566,-0.12262,-0.26841,-0.14677,-0.25871,-0.23054,-0.20925,-0.26455,-0.51085,-0.60604,-0.50988,-0.40418,-0.19201,0.15105,0.20972,0.19542,0.29516,0.39145,0.2488,0.25895,0.2269,0.30141,0.25902,0.21962,0.10961,0.22537,0.20077,0.18435,0.32432,0.444,0.30801,0.24105,0.28428,0.44207,0.50005,0.46786,0.47037,0.49843,0.48308,0.57393,0.63464
Jan1959,-0.32065,0.61626,-0.12289,-0.77532,-0.89004,-0.94615,-0.70246,-0.2464,-0.19798,-0.23771,-0.37375,-0.25488,-0.35314,-0.31235,-0.29242,-0.34532,-0.57284,-0.66175,-0.57012,-0.4674,-0.2588,0.06383,0.12072,0.10769,0.20936,0.30805,0.17384,0.18719,0.1582,0.22929,0.18885,0.14964,0.04374,0.15905,0.13542,0.11818,0.25674,0.37477,0.24364,0.17963,0.22344,0.38221,0.44079,0.40861,0.4131,0.44219,0.4287,0.5191
Feb1959,0.13885,-0.19672,0.50408,-0.0954,-0.66111,-0.77459,-0.82707,-0.61074,-0.21099,-0.17323,-0.20829,-0.32709,-0.2207,-0.32113,-0.28556,-0.27036,-0.32283,-0.53977,-0.62176,-0.53573,-0.43623,-0.24073,0.06266,0.11767,0.1065,0.2038,0.30338,0.17922,0.19112,0.16152,0.22905,0.18852,0.15046,0.0454,0.15897,0.13625,0.11981,0.25512,0.36767,0.23912,0.17605,0.21914,0.37535,0.43296,0.4021,0.40578,0.43413,0.4215
Mar1959,-0.41447,-0.25152,-0.32379,0.19363,-0.25188,-0.7075,-0.7871,-0.83274,-0.63997,-0.29265,-0.24999,-0.27995,-0.3834,-0.28635,-0.37702,-0.32758,-0.3023,-0.35566,-0.5584,-0.63315,-0.55308,-0.46154,-0.27965,-0.00027,0.05247,0.04568,0.13637,0.2336,0.12924,0.14207,0.11458,0.17853,0.13955,0.10363,0.00395,0.11277,0.0939,0.07931,0.20995,0.31339,0.19087,0.13215,0.1734,0.32443,0.38017,0.35067,0.35591,0.38408
Apr1959,-0.06458,-0.26712,-0.19379,-0.28684,0.10198,-0.2563,-0.59249,-0.66131,-0.69483,-0.54239,-0.25473,-0.22343,-0.2557,-0.3547,-0.27463,-0.35263,-0.31051,-0.29621,-0.34412,-0.52042,-0.58565,-0.51461,-0.43324,-0.27564,-0.02271,0.02483,0.01957,0.10522,0.19927,0.10725,0.11942,0.09173,0.14944,0.11272,0.08009,-0.01359,0.08963,0.07254,0.05857,0.18276,0.28098,0.16406,0.10969,0.14849,0.29325,0.34737,0.31928,0.32457
May1959,-0.55696,-0.37422,-0.4649,-0.38202,-0.43733,-0.07618,-0.37176,-0.65461,-0.72261,-0.74968,-0.61462,-0.35451,-0.31898,-0.34745,-0.43651,-0.36318,-0.43062,-0.38459,-0.36729,-0.40905,-0.56982,-0.62829,-0.56047,-0.48406,-0.33561,-0.09171,-0.04262,-0.04511,0.03848,0.12468,0.03848,0.04902,0.02507,0.08326,0.05006,0.0192,-0.07089,0.02935,0.01435,0.00331,0.12553,0.22001,0.10662,0.05413,0.09255,0.2351,0.28825,0.26116
Jun1959,-0.30592,-0.59166,-0.47393,-0.53756,-0.45086,-0.50422,-0.15117,-0.42993,-0.68952,-0.75396,-0.77549,-0.64857,-0.40199,-0.36535,-0.38856,-0.47106,-0.40013,-0.46107,-0.41673,-0.39961,-0.43841,-0.59235,-0.64733,-0.58167,-0.50621,-0.36368,-0.12567,-0.07777,-0.07862,0.00384,0.09048,0.00742,0.01729,-0.00588,0.05242,0.0209,-0.00897,-0.09701,0.00122,-0.01537,-0.0249,0.0961,0.19077,0.07828,0.02697,0.06571,0.20608,0.25853
Jul1959,0.25057,-0.07252,-0.48124,-0.39342,-0.47769,-0.41499,-0.48907,-0.15991,-0.42552,-0.67634,-0.74257,-0.76311,-0.64686,-0.40903,-0.37062,-0.39162,-0.47413,-0.40413,-0.46275,-0.41704,-0.39717,-0.43272,-0.58291,-0.63651,-0.57271,-0.49793,-0.35919,-0.12311,-0.07759,-0.07929,0.00217,0.08649,0.00241,0.01083,-0.01144,0.04716,0.01643,-0.01245,-0.09942,-0.00194,-0.01919,-0.02853,0.09229,0.18692,0.07474,0.02381,0.06175,0.20097
Aug1959,1.5762,1.12586,0.73723,0.14784,0.05213,-0.10693,-0.08435,-0.19212,0.15794,-0.16465,-0.43182,-0.50593,-0.53387,-0.42253,-0.19014,-0.16902,-0.21151,-0.30429,-0.23956,-0.30537,-0.2605,-0.24972,-0.29057,-0.44564,-0.50461,-0.44054,-0.36829,-0.23215,0.00311,0.04456,0.03789,0.11707,0.20208,0.11366,0.11872,0.09408,0.15164,0.1186,0.08835,-0.00046,0.0952,0.07461,0.06271,0.18324,0.27763,0.16129,0.10768,0.14487
Sep1959,0.20286,1.17662,0.98279,0.72033,0.23811,0.12523,-0.03161,-0.03129,-0.14624,0.17121,-0.15168,-0.41002,-0.47914,-0.50806,-0.40812,-0.18287,-0.16403,-0.20738,-0.29678,-0.23312,-0.29726,-0.25423,-0.23963,-0.28071,-0.43396,-0.49318,-0.42814,-0.35621,-0.21819,0.01499,0.05659,0.04842,0.12792,0.21255,0.1232,0.127,0.10178,0.15839,0.12466,0.0947,0.00757,0.10437,0.08533,0.07335,0.19484,0.29164,0.17667,0.12241
Oct1959,0.65613,0.60614,1.15384,1.0684,0.85651,0.49142,0.34168,0.18984,0.17681,0.03895,0.32916,-0.0023,-0.27008,-0.3433,-0.37756,-0.28221,-0.071,-0.06607,-0.11495,-0.20294,-0.14399,-0.20692,-0.16747,-0.15456,-0.19888,-0.35378,-0.41618,-0.35304,-0.28517,-0.15265,0.07714,0.11492,0.1065,0.18323,0.26778,0.17784,0.18179,0.15719,0.21066,0.17591,0.14796,0.06169,0.15503,0.13555,0.12281,0.24049,0.33657,0.22443
Nov1959,1.28255,1.25443,1.27076,1.56746,1.55681,1.37806,1.11297,0.9353,0.72528,0.66962,0.50526,0.76195,0.3903,0.10778,0.02464,-0.02702,0.0636,0.26699,0.25992,0.19319,0.08589,0.13585,0.06004,0.09671,0.09518,0.04655,-0.11313,-0.18376,-0.12031,-0.05849,0.07159,0.29737,0.33078,0.31815,0.38743,0.46884,0.37381,0.37041,0.34544,0.39717,0.35972,0.32931,0.23847,0.32759,0.30258,0.28738,0.40313,0.49636
Dec1959,-0.55772,0.67399,0.7603,0.7788,1.06285,1.07755,0.94127,0.71021,0.61104,0.48594,0.45634,0.32702,0.57596,0.22369,-0.04751,-0.11722,-0.15991,-0.06399,0.13801,0.14178,0.08066,-0.01248,0.03934,-0.02547,0.0118,0.01292,-0.02685,-0.18351,-0.25409,-0.19128,-0.12912,-0.00093,0.22307,0.25855,0.24801,0.31718,0.3932,0.30427,0.30291,0.27884,0.33066,0.29523,0.26577,0.17606,0.26362,0.2419,0.22852,0.34367
Jan1960,1.44812,0.46949,1.0005,1.06426,1.07575,1.30882,1.30675,1.18902,0.98518,0.89238,0.75807,0.70874,0.5678,0.77981,0.42718,0.15402,0.08422,0.03313,0.12689,0.32139,0.3214,0.24018,0.13334,0.17769,0.10492,0.14704,0.14391,0.09811,-0.06072,-0.14072,-0.07728,-0.0177,0.11172,0.33489,0.36544,0.35064,0.41705,0.49139,0.40039,0.39644,0.37191,0.42349,0.38636,0.35517,0.26476,0.35382,0.32892,0.31158
Feb1960,1.45726,1.75469,0.87286,1.2122,1.24965,1.26853,1.45101,1.44535,1.339,1.16425,1.06464,0.93659,0.88836,0.75509,0.94894,0.61276,0.34261,0.2762,0.223,0.30733,0.48896,0.48503,0.39369,0.28161,0.32146,0.24232,0.28802,0.28549,0.23265,0.07261,-0.01122,0.04912,0.10643,0.23127,0.45014,0.47624,0.46,0.52335,0.59231,0.49938,0.49122,0.46667,0.51732,0.48016,0.44936,0.35956,0.44666,0.41982
Mar1960,1.85534,1.98011,1.96644,1.37494,1.53308,1.52948,1.54077,1.67974,1.6759,1.60654,1.48264,1.38864,1.24696,1.18751,1.06865,1.22016,0.90552,0.64713,0.58428,0.52614,0.60394,0.76175,0.75624,0.66163,0.54245,0.5727,0.48537,0.53537,0.53259,0.46969,0.31237,0.22415,0.27969,0.33277,0.45253,0.66105,0.67905,0.66071,0.71839,0.77743,0.68223,0.66767,0.64257,0.69035,0.65272,0.62179,0.53708,0.62155
