DATA,SPEI_1,SPEI_2,SPEI_3,SPEI_4,SPEI_5,SPEI_6,SPEI_7,SPEI_8,SPEI_9,SPEI_10,SPEI_11,SPEI_12,SPEI_13,SPEI_14,SPEI_15,SPEI_16,SPEI_17,SPEI_18,SPEI_19,SPEI_20,SPEI_21,SPEI_22,SPEI_23,SPEI_24,SPEI_25,SPEI_26,SPEI_27,SPEI_28,SPEI_29,SPEI_30,SPEI_31,SPEI_32,SPEI_33,SPEI_34,SPEI_35,SPEI_36,SPEI_37,SPEI_38,SPEI_39,SPEI_40,SPEI_41,SPEI_42,SPEI_43,SPEI_44,SPEI_45,SPEI_46,SPEI_47,SPEI_48
May1967,-0.65317,-0.40695,-0.94418,-0.96402,-1.31631,-1.48029,-1.88689,-1.61845,-1.59232,-1.52513,-1.57324,-1.60598,-1.5068,-1.58282,-1.54921,-1.64581,-1.75427,-1.88777,-1.97198,-1.80329,-1.7715,-1.7457,-1.76007,-1.71605,-1.78867,-1.82085,-1.80861,-1.84935,-1.57284,-1.59552,-1.64002,-1.67314,-1.67558,-1.65643,-1.6701,-1.67346,-1.72774,-1.69687,-1.74565,-1.73377,-1.88017,-1.71977,-1.74264,-1.68618,-1.68759,-1.61301,-1.61482,-1.59459
Jun1967,0.88488,-0.05447,-0.11075,-0.67454,-0.73679,-1.09883,-1.28079,-1.67101,-1.39138,-1.37321,-1.31088,-1.34351,-1.39308,-1.33391,-1.4321,-1.41979,-1.52699,-1.65037,-1.79722,-1.89222,-1.71598,-1.68089,-1.65143,-1.66143,-1.61789,-1.69745,-1.73802,-1.72242,-1.76881,-1.48872,-1.51626,-1.56625,-1.59733,-1.59813,-1.57708,-1.5905,-1.5973,-1.65933,-1.63623,-1.68743,-1.67396,-1.81462,-1.65129,-1.67904,-1.61785,-1.61958,-1.542,-1.54478
Jul1967,0.54695,0.79705,0.04862,-0.04719,-0.57862,-0.64767,-0.99426,-1.18272,-1.57416,-1.29569,-1.2776,-1.21763,-1.25018,-1.30432,-1.25512,-1.35976,-1.35227,-1.4588,-1.58399,-1.7235,-1.82832,-1.65766,-1.62365,-1.59157,-1.59749,-1.55546,-1.63609,-1.68447,-1.66881,-1.7196,-1.43527,-1.46561,-1.51753,-1.54638,-1.54762,-1.52673,-1.54041,-1.54733,-1.61191,-1.5932,-1.63788,-1.62353,-1.75822,-1.59782,-1.6285,-1.56553,-1.56821,-1.49378
Aug1967,-0.42294,0.09055,0.47464,-0.05971,-0.11742,-0.5938,-0.65614,-0.9765,-1.15912,-1.54347,-1.27269,-1.25576,-1.19555,-1.22338,-1.27661,-1.23435,-1.33825,-1.33811,-1.45175,-1.5806,-1.7221,-1.83094,-1.65615,-1.61941,-1.58392,-1.5908,-1.54936,-1.62957,-1.67233,-1.65344,-1.70665,-1.42793,-1.45593,-1.50779,-1.53552,-1.53714,-1.51596,-1.52922,-1.538,-1.60257,-1.58434,-1.63038,-1.6176,-1.75385,-1.59402,-1.62461,-1.5601,-1.56145
Sep1967,0.2724,-0.23025,0.11244,0.43754,-0.05304,-0.10731,-0.58059,-0.63908,-0.95608,-1.14227,-1.51873,-1.24953,-1.235,-1.17373,-1.20276,-1.25621,-1.21582,-1.3236,-1.32261,-1.43479,-1.56575,-1.71042,-1.8228,-1.65016,-1.61213,-1.57524,-1.5791,-1.53711,-1.61722,-1.65534,-1.63652,-1.68862,-1.40886,-1.43611,-1.48982,-1.51874,-1.5197,-1.49883,-1.51251,-1.52145,-1.58742,-1.57058,-1.61741,-1.60425,-1.73663,-1.57784,-1.60682,-1.54403
Oct1967,-0.30732,-0.21414,-0.36545,-0.14706,0.09753,-0.2741,-0.25708,-0.6898,-0.74297,-1.02374,-1.2184,-1.58812,-1.33173,-1.31874,-1.25696,-1.28427,-1.33477,-1.29226,-1.39666,-1.39892,-1.5118,-1.64958,-1.80187,-1.91754,-1.73481,-1.68632,-1.64042,-1.64634,-1.59601,-1.66951,-1.68749,-1.66861,-1.71904,-1.44193,-1.46843,-1.52237,-1.55391,-1.55522,-1.53369,-1.55023,-1.55854,-1.62278,-1.60063,-1.65193,-1.63798,-1.77886,-1.61855,-1.6485
Nov1967,-0.03063,-0.2511,-0.19404,-0.32183,-0.1724,0.04581,-0.25097,-0.28697,-0.68743,-0.74335,-0.99838,-1.18036,-1.50002,-1.28075,-1.27233,-1.21799,-1.24101,-1.29404,-1.2525,-1.356,-1.36609,-1.46464,-1.60229,-1.74446,-1.8584,-1.68321,-1.62973,-1.594,-1.60315,-1.55993,-1.64267,-1.66969,-1.65602,-1.71145,-1.43603,-1.47039,-1.51939,-1.55538,-1.55755,-1.53558,-1.55358,-1.56386,-1.63656,-1.61308,-1.67012,-1.6554,-1.79102,-1.6241
Dec1967,-1.31014,-0.94561,-1.04379,-0.96757,-1.01329,-0.79232,-0.5,-0.68705,-0.62593,-0.96345,-0.99706,-1.22676,-1.37967,-1.65332,-1.45174,-1.44862,-1.39866,-1.41619,-1.46263,-1.42001,-1.52713,-1.5274,-1.61013,-1.7277,-1.8564,-1.96248,-1.79108,-1.74407,-1.70829,-1.71911,-1.67403,-1.74981,-1.77087,-1.75349,-1.80687,-1.54285,-1.5778,-1.61943,-1.65969,-1.65969,-1.63915,-1.65883,-1.66591,-1.73761,-1.70873,-1.76345,-1.75072,-1.89386
Jan1968,-0.71942,-1.36416,-1.22657,-1.37682,-1.32001,-1.34864,-1.15421,-0.83564,-0.97657,-0.86839,-1.14439,-1.15445,-1.36921,-1.47997,-1.73525,-1.55229,-1.549,-1.5069,-1.52039,-1.55647,-1.4958,-1.56779,-1.56212,-1.63059,-1.73889,-1.86287,-1.97385,-1.83388,-1.79232,-1.75551,-1.77392,-1.72563,-1.79259,-1.81108,-1.79502,-1.84093,-1.59606,-1.63334,-1.67188,-1.70694,-1.70894,-1.68829,-1.70442,-1.71323,-1.78838,-1.76725,-1.8248,-1.81875
Feb1968,-0.07126,-0.56217,-1.11092,-1.14659,-1.29698,-1.24928,-1.28553,-1.13236,-0.83332,-0.96903,-0.87042,-1.15146,-1.17592,-1.39331,-1.51484,-1.7633,-1.59424,-1.58915,-1.5393,-1.55203,-1.58394,-1.50895,-1.57088,-1.55706,-1.61717,-1.72759,-1.84564,-1.95573,-1.8167,-1.77335,-1.74519,-1.75787,-1.71019,-1.77309,-1.78413,-1.77326,-1.81963,-1.58189,-1.61222,-1.65498,-1.68879,-1.68706,-1.66781,-1.68377,-1.69379,-1.76705,-1.75848,-1.81872
Mar1968,0.25869,0.1075,-0.24964,-0.75424,-0.83798,-0.97735,-0.94889,-0.99728,-0.87822,-0.63839,-0.78748,-0.74181,-1.03464,-1.08299,-1.29056,-1.40749,-1.63821,-1.47843,-1.47439,-1.42808,-1.44508,-1.46788,-1.40406,-1.48439,-1.47645,-1.54123,-1.66043,-1.76948,-1.87379,-1.72979,-1.68763,-1.66044,-1.65978,-1.61863,-1.68781,-1.70564,-1.69532,-1.74285,-1.51659,-1.55183,-1.59782,-1.62254,-1.62103,-1.60157,-1.61618,-1.62537,-1.69952,-1.70216
Apr1968,0.61526,0.47261,0.35866,0.03499,-0.38403,-0.47418,-0.59913,-0.5793,-0.65225,-0.57252,-0.39568,-0.57688,-0.55417,-0.89251,-0.95925,-1.18306,-1.31869,-1.54244,-1.38727,-1.38955,-1.34037,-1.35668,-1.38295,-1.33477,-1.42827,-1.42379,-1.50196,-1.6392,-1.75732,-1.85195,-1.69203,-1.64811,-1.623,-1.61865,-1.57668,-1.65149,-1.67879,-1.67644,-1.72671,-1.48669,-1.51961,-1.57015,-1.59514,-1.59275,-1.57352,-1.58841,-1.59999,-1.68351
May1968,1.3359,1.14839,0.94307,0.78706,0.52466,0.15605,0.08411,-0.05648,-0.04734,-0.11569,-0.0385,0.07508,-0.16532,-0.17089,-0.52642,-0.6014,-0.8469,-1.0006,-1.24597,-1.08187,-1.0834,-1.03952,-1.04978,-1.08908,-1.07033,-1.18452,-1.19337,-1.28128,-1.41586,-1.5461,-1.66218,-1.49076,-1.44868,-1.42234,-1.41796,-1.38695,-1.47483,-1.52063,-1.5178,-1.57367,-1.30695,-1.33721,-1.39571,-1.42215,-1.42133,-1.40191,-1.41761,-1.43597
Jun1968,1.79075,1.56959,1.41601,1.19331,1.03822,0.81886,0.48208,0.41356,0.27464,0.27852,0.21273,0.27129,0.35998,0.12197,0.09117,-0.26423,-0.34675,-0.60492,-0.77073,-1.04384,-0.86563,-0.86526,-0.82382,-0.8321,-0.88194,-0.87664,-1.00611,-1.01945,-1.11726,-1.25193,-1.39243,-1.52323,-1.33769,-1.29305,-1.26682,-1.26367,-1.23822,-1.33876,-1.39724,-1.39493,-1.45254,-1.1646,-1.19473,-1.25841,-1.2833,-1.28393,-1.26471,-1.28235
Jul1968,0.2877,1.34433,1.54103,1.39731,1.16064,1.01318,0.80209,0.47796,0.41712,0.28022,0.28226,0.21747,0.26999,0.35686,0.12811,0.09643,-0.24964,-0.33033,-0.58454,-0.74479,-1.01026,-0.84123,-0.84095,-0.7998,-0.80716,-0.8553,-0.84668,-0.97588,-0.98534,-1.08287,-1.21485,-1.35663,-1.48786,-1.3006,-1.25657,-1.23038,-1.22803,-1.20295,-1.30696,-1.36644,-1.36336,-1.41856,-1.13835,-1.16674,-1.23101,-1.25354,-1.2543,-1.23645
Aug1968,0.16041,0.25025,1.10152,1.4044,1.30943,1.10457,0.96709,0.7678,0.4697,0.41864,0.29216,0.29351,0.23263,0.27906,0.36133,0.14921,0.11954,-0.20975,-0.28859,-0.53988,-0.69561,-0.96328,-0.79302,-0.794,-0.7544,-0.76339,-0.81424,-0.80935,-0.94013,-0.95236,-1.05118,-1.18166,-1.32075,-1.45295,-1.26431,-1.22047,-1.19434,-1.19214,-1.16919,-1.27566,-1.3365,-1.33585,-1.39203,-1.10937,-1.1391,-1.20278,-1.22482,-1.22518
Sep1968,-0.33615,-0.12438,0.02392,0.90187,1.3217,1.24546,1.05715,0.92294,0.72371,0.42861,0.37313,0.24988,0.25299,0.19095,0.2385,0.32305,0.11524,0.08656,-0.23442,-0.30972,-0.55638,-0.70801,-0.97397,-0.80651,-0.80771,-0.76716,-0.77647,-0.82593,-0.8181,-0.94826,-0.95817,-1.05502,-1.18495,-1.3225,-1.45437,-1.26873,-1.22482,-1.19887,-1.19684,-1.17382,-1.27934,-1.33996,-1.33966,-1.39563,-1.11693,-1.14599,-1.2082,-1.23038
Oct1968,-0.86331,-0.83383,-0.58591,-0.42704,0.28751,0.8746,0.92172,0.80707,0.70415,0.50726,0.2275,0.1658,0.04494,0.05141,-0.00293,0.04495,0.15039,-0.01584,-0.02844,-0.32671,-0.39907,-0.64439,-0.79075,-1.0541,-0.88711,-0.88856,-0.8446,-0.85687,-0.90545,-0.89425,-1.02219,-1.03071,-1.1227,-1.25057,-1.38488,-1.51392,-1.33411,-1.29073,-1.26316,-1.26002,-1.23487,-1.33584,-1.39107,-1.39276,-1.44887,-1.17646,-1.20565,-1.26898
Nov1968,1.57372,0.98511,0.89382,0.83885,0.77209,1.07217,1.32112,1.33086,1.20038,1.08781,0.89934,0.64363,0.59747,0.48142,0.48546,0.43445,0.47588,0.55142,0.37134,0.34306,0.05404,-0.03004,-0.27029,-0.4217,-0.70374,-0.53189,-0.53458,-0.50043,-0.51469,-0.57751,-0.58283,-0.73209,-0.75039,-0.85796,-0.98456,-1.13284,-1.27945,-1.08393,-1.03898,-1.01434,-1.01307,-0.99795,-1.12459,-1.19679,-1.20104,-1.26083,-0.95287,-0.98038
Dec1968,0.24375,1.47969,0.8789,0.79374,0.77608,0.74359,1.05826,1.30701,1.33357,1.21633,1.11629,0.92216,0.65805,0.60348,0.48618,0.49516,0.44791,0.48478,0.559,0.384,0.37285,0.08029,-0.00483,-0.24325,-0.39737,-0.67947,-0.50727,-0.50913,-0.47501,-0.48807,-0.55436,-0.56273,-0.7129,-0.73235,-0.83876,-0.96363,-1.11202,-1.25986,-1.06445,-1.01943,-0.99503,-0.99381,-0.97905,-1.10862,-1.18166,-1.18256,-1.24545,-0.93144
Jan1969,2.07316,1.97332,2.64444,1.727,1.67639,1.63436,1.57193,1.74947,1.82396,1.87094,1.73317,1.63576,1.43287,1.20227,1.16628,1.03547,1.03243,0.97378,0.99679,1.033,0.83002,0.77786,0.48755,0.38896,0.15933,-0.00168,-0.27406,-0.06401,-0.06657,-0.03818,-0.05484,-0.14345,-0.18349,-0.35101,-0.38465,-0.50112,-0.61871,-0.78236,-0.95491,-0.74668,-0.70282,-0.68436,-0.68526,-0.68611,-0.83482,-0.92198,-0.93159,-0.99952
Feb1969,-0.19632,1.60168,1.57,2.42459,1.68001,1.60373,1.55008,1.49126,1.66353,1.74173,1.78795,1.6817,1.60309,1.4033,1.17451,1.13893,1.01781,1.01576,0.95432,0.9745,1.00965,0.80149,0.74608,0.45007,0.34925,0.12381,-0.03817,-0.30724,-0.09979,-0.10421,-0.07152,-0.091,-0.17839,-0.22076,-0.38998,-0.42093,-0.53318,-0.64595,-0.80574,-0.97338,-0.77122,-0.72934,-0.71066,-0.71232,-0.7102,-0.84995,-0.93575,-0.94391
Mar1969,2.30051,1.86115,2.29922,2.3184,2.72541,2.25445,2.20758,2.19428,2.15064,2.22199,2.24463,2.30656,2.25355,2.24277,2.05611,1.88458,1.88958,1.74722,1.73579,1.66313,1.64266,1.62418,1.42091,1.36266,1.07452,0.96289,0.76039,0.58699,0.32376,0.52495,0.51766,0.53366,0.49756,0.38759,0.32379,0.14504,0.09411,-0.03685,-0.14628,-0.31527,-0.49663,-0.27845,-0.23644,-0.2263,-0.23371,-0.24543,-0.39723,-0.48918
Apr1969,0.92162,2.25459,1.83689,2.40387,2.33516,2.76012,2.31926,2.28902,2.3094,2.28275,2.41427,2.46144,2.47645,2.4349,2.42305,2.277,2.12241,2.14147,2.03142,2.01521,1.92631,1.88483,1.84512,1.62664,1.574,1.28103,1.16141,0.9622,0.79107,0.5218,0.71664,0.70893,0.72156,0.68007,0.56157,0.48865,0.30918,0.25456,0.11328,-0.0027,-0.17745,-0.36632,-0.1371,-0.09388,-0.08579,-0.09607,-0.11094,-0.26608
May1969,0.17013,0.61453,1.79097,1.5541,2.13151,2.04576,2.4569,2.19974,2.15251,2.15911,2.10408,2.23241,2.43796,2.40654,2.3898,2.29675,2.20846,2.02108,2.07316,1.94452,1.92933,1.84462,1.80464,1.77965,1.56459,1.53895,1.23269,1.11562,0.91385,0.75167,0.49031,0.68211,0.67516,0.68639,0.64516,0.531,0.45996,0.28615,0.24134,0.10782,-0.00251,-0.1709,-0.3438,-0.11901,-0.078,-0.07222,-0.08548,-0.09951
Jun1969,0.14732,0.17041,0.56783,1.64259,1.44277,1.98519,1.93047,2.32699,2.09219,2.04447,2.0438,2.00938,2.12139,2.30791,2.32299,2.28713,2.18669,2.10439,1.92224,1.97034,1.84442,1.83274,1.7593,1.72662,1.70842,1.50784,1.49082,1.19622,1.08643,0.89306,0.74235,0.49186,0.67423,0.66619,0.67557,0.63562,0.52577,0.45902,0.29416,0.25184,0.12253,0.01339,-0.14823,-0.31568,-0.09668,-0.0573,-0.05318,-0.06565
Jul1969,1.27243,0.86838,0.54859,0.79648,1.75377,1.54872,2.03704,2.012,2.3938,2.16626,2.12034,2.11948,2.09911,2.20424,2.37058,2.39492,2.35741,2.25329,2.18584,1.99989,2.04588,1.93669,1.9229,1.84658,1.80713,1.78077,1.56845,1.5552,1.26034,1.15259,0.96566,0.8212,0.5836,0.75578,0.74806,0.75455,0.71477,0.60521,0.53654,0.37873,0.32604,0.19575,0.08634,-0.07396,-0.23871,-0.02492,0.01423,0.01621
Aug1969,1.34306,1.54667,1.18804,0.81112,0.97054,1.78207,1.59226,2.02507,2.01181,2.34994,2.14107,2.10107,2.09548,2.07799,2.16654,2.31166,2.32776,2.29632,2.20668,2.15275,1.9773,2.01911,1.92269,1.91601,1.84958,1.81623,1.79384,1.59989,1.59419,1.31639,1.21322,1.03262,0.89103,0.66544,0.82851,0.82125,0.82515,0.78591,0.67995,0.61184,0.46098,0.40678,0.27794,0.17177,0.01222,-0.14865,0.05991,0.09689
Sep1969,1.23695,1.6107,1.73673,1.39541,0.97218,1.10498,1.87432,1.67014,2.08334,2.06845,2.4013,2.18677,2.14737,2.14487,2.1266,2.20755,2.34701,2.3724,2.32284,2.22683,2.17197,2.00198,2.04741,1.95764,1.95102,1.88571,1.8524,1.82718,1.63349,1.63374,1.3581,1.25491,1.07842,0.93816,0.71979,0.87944,0.8719,0.87443,0.8354,0.72956,0.66186,0.5143,0.45934,0.32891,0.22007,0.06093,-0.09989,0.10763
Oct1969,1.30868,1.37267,1.50808,1.61848,1.53058,1.25593,1.36893,1.97865,1.81492,2.13119,2.14411,2.47143,2.29296,2.25832,2.24622,2.23084,2.26525,2.30413,2.29532,2.2302,2.16039,2.12483,1.98252,2.01943,1.94805,1.94654,1.89534,1.87112,1.85789,1.69795,1.72555,1.47159,1.37041,1.19897,1.06178,0.86341,1.01195,1.00536,1.00364,0.96462,0.86363,0.79797,0.66083,0.60645,0.47642,0.36886,0.21402,0.05628
Nov1969,-0.12276,0.82384,0.99295,1.14982,1.26829,1.1826,1.01482,1.14402,1.80596,1.66967,2.01792,2.0753,2.41781,2.22421,2.17796,2.14177,2.10867,2.14892,2.20468,2.19608,2.13883,2.06462,2.02377,1.88385,1.91941,1.8609,1.8609,1.80547,1.7901,1.7753,1.60648,1.62407,1.38009,1.29135,1.12936,1.00292,0.80832,0.9546,0.94826,0.94811,0.91294,0.8178,0.75871,0.62436,0.57573,0.45142,0.34324,0.19383
Dec1969,-0.90767,-0.79056,0.25229,0.48355,0.74818,0.94823,0.87865,0.75329,0.93238,1.65883,1.5388,1.93278,1.97401,2.32502,2.10465,2.04636,2.00487,1.9805,2.03502,2.10702,2.05665,2.02905,1.95658,1.90774,1.77031,1.80104,1.73815,1.73686,1.68114,1.66886,1.66535,1.50401,1.51518,1.27418,1.18621,1.0258,0.90282,0.70339,0.85311,0.84644,0.84991,0.81754,0.72528,0.67015,0.53514,0.48992,0.37082,0.26596
Jan1970,0.20068,-0.57996,-0.68034,0.22189,0.42862,0.69475,0.91534,0.86144,0.73576,0.91332,1.65778,1.53556,1.92944,1.96144,2.31729,2.118,2.05925,2.0105,1.99336,2.04733,2.12634,2.10486,2.07682,2.00685,1.94884,1.78667,1.812,1.71823,1.71622,1.65789,1.64284,1.64158,1.49205,1.49919,1.26197,1.16725,1.012,0.88601,0.68697,0.8328,0.82658,0.83042,0.79725,0.70375,0.65075,0.52108,0.4738,0.3579
Feb1970,-1.91956,-1.29814,-1.44725,-1.50289,-0.87658,-0.6366,-0.27822,0.0617,0.08363,0.09505,0.3589,1.25502,1.13881,1.61549,1.62123,2.00732,1.82327,1.77641,1.74429,1.71346,1.78952,1.89392,1.90945,1.85944,1.78879,1.70972,1.5401,1.55106,1.46523,1.46653,1.40856,1.40762,1.41461,1.26459,1.2592,1.01347,0.9241,0.76852,0.63736,0.42383,0.57659,0.56802,0.57881,0.54932,0.45908,0.41135,0.28197,0.2444
Mar1970,-0.7074,-1.64105,-1.3668,-1.53106,-1.61677,-1.07011,-0.86567,-0.56407,-0.26989,-0.23107,-0.21349,0.07885,0.9881,0.88612,1.4021,1.40985,1.82297,1.63338,1.58885,1.56343,1.5266,1.61816,1.75212,1.78657,1.74777,1.6832,1.5945,1.41713,1.41628,1.3221,1.32554,1.26887,1.2771,1.28988,1.1303,1.11939,0.86354,0.77831,0.62184,0.49531,0.28124,0.43052,0.42192,0.43547,0.40782,0.32166,0.28346,0.16132
Apr1970,-1.45991,-1.40386,-1.8863,-1.73939,-1.82019,-1.91873,-1.59995,-1.4201,-1.17114,-0.93006,-0.86359,-0.77728,-0.43188,0.57844,0.48272,1.06089,1.06195,1.49269,1.32371,1.28218,1.25912,1.23758,1.36344,1.51919,1.57649,1.5471,1.47238,1.36597,1.18531,1.16721,1.08304,1.08509,1.03116,1.04101,1.06113,0.90365,0.8829,0.62683,0.54974,0.3944,0.27381,0.05125,0.20606,0.19749,0.21796,0.19209,0.11224,0.08735
May1970,-0.98829,-1.5008,-1.45079,-1.81361,-1.72298,-1.80027,-1.88758,-1.59828,-1.45653,-1.26874,-1.0782,-1.01039,-0.95487,-0.64924,0.2742,0.20742,0.77021,0.77346,1.20065,1.02352,0.98843,0.97382,0.96703,1.11853,1.30127,1.38869,1.35904,1.29257,1.17898,0.9972,0.97782,0.90156,0.90363,0.852,0.8638,0.89036,0.7348,0.70821,0.46631,0.40168,0.25777,0.14542,-0.06015,0.09099,0.08267,0.10332,0.07702,0.00478
Jun1970,-0.50115,-0.91926,-1.43861,-1.40157,-1.74885,-1.69123,-1.77127,-1.83299,-1.55155,-1.42226,-1.24488,-1.06508,-1.00003,-0.95179,-0.67529,0.2048,0.14846,0.68564,0.69083,1.09023,0.92261,0.89101,0.87769,0.87555,1.02524,1.20542,1.29524,1.2687,1.20962,1.10102,0.93044,0.907,0.8348,0.83557,0.7864,0.79908,0.82659,0.67874,0.65238,0.4247,0.36429,0.22473,0.11937,-0.07834,0.06775,0.05934,0.07871,0.05405
Jul1970,1.08548,0.33361,-0.41941,-1.12159,-1.15661,-1.53892,-1.49293,-1.58452,-1.66193,-1.37259,-1.24571,-1.0733,-0.89947,-0.84663,-0.81174,-0.55072,0.30651,0.24671,0.76992,0.76897,1.16233,1.00438,0.9732,0.95538,0.94817,1.08887,1.2547,1.34496,1.30911,1.25019,1.14452,0.98147,0.95928,0.8889,0.88974,0.84071,0.85201,0.87544,0.73209,0.70882,0.47827,0.41632,0.27718,0.17231,-0.02137,0.12017,0.11237,0.12982
Aug1970,-0.48684,0.49633,0.08895,-0.48176,-1.11354,-1.14718,-1.50522,-1.45593,-1.54963,-1.63525,-1.35382,-1.23135,-1.06266,-0.89405,-0.84169,-0.80838,-0.55513,0.26381,0.2118,0.70809,0.70847,1.07158,0.92628,0.89825,0.88141,0.87951,1.01804,1.18104,1.26803,1.23941,1.18727,1.08693,0.92789,0.90373,0.83531,0.83596,0.78942,0.80081,0.82563,0.68776,0.66357,0.44243,0.38483,0.25263,0.1506,-0.03776,0.09965,0.0913
Sep1970,0.66776,-0.03165,0.62107,0.20271,-0.36452,-1.02379,-1.08206,-1.44876,-1.39836,-1.50192,-1.57949,-1.29696,-1.17751,-1.00893,-0.84204,-0.79191,-0.76264,-0.5153,0.30067,0.2483,0.7359,0.73801,1.09301,0.95487,0.92715,0.9093,0.90507,1.03861,1.19378,1.27944,1.24805,1.19551,1.09768,0.94062,0.91822,0.85161,0.85179,0.80556,0.8167,0.84042,0.70441,0.68132,0.46226,0.40381,0.27008,0.16881,-0.01925,0.11765
Oct1970,-0.74573,-0.30846,-0.47387,0.02803,-0.21527,-0.64932,-1.20639,-1.23394,-1.57671,-1.49879,-1.61491,-1.69197,-1.42559,-1.31247,-1.14724,-0.98748,-0.9262,-0.87267,-0.60882,0.20309,0.15391,0.61369,0.61739,0.936,0.81363,0.78614,0.77024,0.77268,0.90385,1.05684,1.13593,1.11333,1.06671,0.97415,0.82079,0.79613,0.73513,0.73561,0.6936,0.70802,0.73432,0.60477,0.57751,0.37375,0.32027,0.19348,0.09954,-0.08589
Nov1970,-0.7404,-1.1334,-0.84704,-0.90991,-0.41439,-0.5323,-0.85748,-1.30734,-1.32622,-1.60895,-1.54517,-1.6347,-1.69752,-1.48102,-1.38677,-1.24172,-1.09714,-1.04046,-0.98298,-0.73646,0.03354,-0.00807,0.43968,0.45029,0.75927,0.63846,0.60765,0.59799,0.60717,0.7464,0.9085,0.98147,0.96561,0.92925,0.84445,0.70521,0.67412,0.6186,0.61968,0.58175,0.59891,0.62856,0.50755,0.47757,0.28578,0.23767,0.111,0.02148
Dec1970,0.62413,-0.30257,-0.55089,-0.4001,-0.50324,-0.16734,-0.30899,-0.62237,-1.14382,-1.20227,-1.51935,-1.44649,-1.54209,-1.58804,-1.36534,-1.27682,-1.13387,-0.98797,-0.93642,-0.89035,-0.6368,0.11828,0.07249,0.506,0.51142,0.81745,0.69686,0.66894,0.65935,0.6666,0.80045,0.95775,1.03333,1.0156,0.97744,0.89121,0.75419,0.72502,0.67175,0.67206,0.63501,0.65169,0.68001,0.56378,0.53672,0.3473,0.29809,0.17257
Jan1971,-1.22499,-0.52865,-0.95256,-1.19713,-1.06354,-1.12491,-0.76841,-0.83059,-1.06923,-1.45809,-1.45087,-1.68962,-1.64361,-1.68995,-1.73408,-1.5377,-1.45834,-1.33164,-1.1973,-1.14148,-1.08112,-0.84802,-0.13621,-0.17065,0.26716,0.27922,0.60742,0.50423,0.47805,0.47511,0.48666,0.62515,0.79198,0.861,0.8519,0.81417,0.7375,0.59755,0.56189,0.50396,0.50474,0.47051,0.48932,0.521,0.40788,0.38436,0.19504,0.15315
Feb1971,0.14414,-0.69894,-0.41301,-0.81455,-1.05449,-0.94095,-1.00088,-0.69398,-0.74388,-0.98308,-1.39878,-1.40891,-1.67273,-1.63173,-1.70094,-1.73201,-1.54599,-1.46253,-1.32749,-1.18637,-1.1263,-1.06167,-0.83362,-0.11869,-0.15574,0.28224,0.29071,0.61827,0.51446,0.48686,0.48738,0.49586,0.63308,0.79979,0.86825,0.86034,0.82208,0.74279,0.59612,0.56321,0.50516,0.50381,0.46962,0.48837,0.52113,0.40941,0.39194,0.20627
Mar1971,-0.85235,-0.5111,-0.98312,-0.69198,-1.04717,-1.28931,-1.19686,-1.2416,-0.98128,-1.00613,-1.17672,-1.51504,-1.51217,-1.74663,-1.70431,-1.74992,-1.77242,-1.61405,-1.54349,-1.42574,-1.30744,-1.24342,-1.17541,-0.97806,-0.31921,-0.34824,0.08218,0.09111,0.41587,0.3117,0.28259,0.28641,0.29006,0.43566,0.61868,0.68489,0.68225,0.65217,0.576,0.43461,0.40067,0.34007,0.33889,0.30837,0.32875,0.36519,0.26429,0.25071
Apr1971,1.26477,0.37504,0.36465,-0.12159,0.05565,-0.27218,-0.48046,-0.4087,-0.49702,-0.2928,-0.38722,-0.64085,-1.05927,-1.1792,-1.48863,-1.4435,-1.52234,-1.53938,-1.37149,-1.3024,-1.17643,-1.04626,-0.98894,-0.94349,-0.74723,-0.05531,-0.08756,0.37544,0.38129,0.71027,0.59235,0.56231,0.56095,0.55892,0.69555,0.87237,0.95638,0.94811,0.90427,0.81201,0.66444,0.63654,0.57371,0.57166,0.53527,0.5519,0.58258,0.47726
May1971,-0.65661,0.54664,-0.0197,0.01029,-0.37611,-0.20371,-0.47979,-0.67729,-0.61202,-0.67684,-0.50026,-0.56377,-0.7891,-1.11993,-1.23007,-1.49837,-1.45976,-1.53523,-1.54336,-1.39348,-1.33658,-1.22572,-1.11196,-1.06073,-1.02003,-0.85307,-0.20622,-0.23201,0.22103,0.24191,0.56068,0.44551,0.41671,0.41688,0.4176,0.55937,0.73795,0.81667,0.80918,0.77656,0.69341,0.55408,0.52858,0.47138,0.46895,0.43564,0.45083,0.4841
Jun1971,0.98827,-0.00474,0.71568,0.18475,0.18259,-0.17149,-0.02321,-0.28631,-0.47322,-0.4151,-0.47805,-0.31723,-0.38403,-0.61725,-0.96399,-1.08782,-1.36683,-1.33855,-1.42298,-1.44008,-1.28258,-1.22224,-1.1094,-0.9914,-0.94431,-0.91118,-0.75113,-0.11531,-0.14331,0.30123,0.32588,0.63311,0.52154,0.49241,0.4889,0.48713,0.62075,0.7906,0.86865,0.85932,0.82588,0.74281,0.60961,0.58715,0.53081,0.52784,0.49314,0.50738
